"SY","ATTEND_PERIOD","DIST_CODE","DIST_NAME","ORG_CODE","ORG_NAME","ORG_TYPE","STU_GRP","ATTEND_RATE","CNT_AVG_ABS","PCT_ABS_10_DAYS","PCT_CHRON_ABS_10","PCT_CHRON_ABS_20","PCT_UNEXC_10_DAYS","DISTRICT_AND_SCHOOL"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","Asian",,,,,,,"Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","Asian",,,,,,,"Springfield - John F Kennedy Middle"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","Black or African American","89.2%","10.5","35.9%","37%",,"33.7%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","Black or African American","88.2%","19.2","64.1%","38%",,"62%","Springfield - John F Kennedy Middle"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","Hispanic or Latino","87.9%","11.8","39.2%","40.1%",,"35.6%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","Hispanic or Latino","86.2%","22.6","61.8%","46.3%",,"60%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","Multi-Race, Not Hispanic or Latino","93.3%","11.3","50%","37.5%",,"37.5%","Springfield - John F Kennedy Middle"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","Multi-Race, Not Hispanic or Latino","94.6%","5.3","12.5%","12.5%",,"12.5%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","White","88.1%","19.5","53.7%","39%",,"51.2%","Springfield - John F Kennedy Middle"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","White","89.9%","9.9","30%","30%",,"25%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","High Needs","86.5%","22.2","62.8%","45.3%",,"60.6%","Springfield - John F Kennedy Middle"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","High Needs","88%","11.6","38.3%","39.2%",,"35%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","English Learners","81.3%","30.1","69.2%","58.5%",,"67.7%","Springfield - John F Kennedy Middle"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","English Learners","82.6%","16.4","50%","51.5%",,"47%","Springfield - John F Kennedy Middle"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","Economically Disadvantaged","88%","11.6","38.3%","39.3%",,"35.1%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","Economically Disadvantaged","86.5%","22.3","63.4%","45.5%",,"61.1%","Springfield - John F Kennedy Middle"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","Students with Disabilities","84.8%","15","46.9%","47.6%",,"44.1%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","Students with Disabilities","82.7%","28.8","74%","57.5%",,"72.6%","Springfield - John F Kennedy Middle"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","Female","88.8%","10.9","38.3%","39.2%",,"35%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","Female","87.3%","20.8","61.7%","41.3%",,"60%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810328","John F Kennedy Middle","School","Male","86.3%","22.3","60.8%","46.7%",,"58.3%","Springfield - John F Kennedy Middle"
"2021","March","02810000","Springfield","02810328","John F Kennedy Middle","School","Male","88%","11.7","36.1%","37%",,"32.8%","Springfield - John F Kennedy Middle"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","All Students","94.3%","9.3","29%","18.2%",,"26.6%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","All Students","94.5%","5.4","18%","18.5%",,"0%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","American Indian or Alaska Native",,,,,,,"Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","American Indian or Alaska Native",,,,,,,"Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","Asian","99.3%","1.1","0%","0%",,"0%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","Asian","99.3%","0.7","0%","0%",,"0%","Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","Black or African American","94.2%","9.6","24%","18.1%",,"22.5%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","Black or African American","94.7%","5.2","16.3%","16.3%",,"0%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","Hispanic or Latino","94.7%","5.1","18.1%","19%",,"0%","Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","Hispanic or Latino","94.9%","8.5","30.3%","17.5%",,"27.4%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","Multi-Race, Not Hispanic or Latino","94.4%","5.6","20%","20%",,"0%","Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","Multi-Race, Not Hispanic or Latino","93.7%","10.7","30%","20%",,"30%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","White","92.3%","7.5","23.5%","23.5%",,"0%","Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","White","91.7%","13.6","38.1%","23.7%",,"35.1%","Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","High Needs","94.1%","9.8","29.8%","18.8%",,"27.3%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","High Needs","94.2%","5.6","18.3%","18.6%",,"0%","Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","English Learners","92.7%","11.8","37.5%","22.2%",,"31.9%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","English Learners","92.9%","6.8","22.5%","22.5%",,"0%","Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","Economically Disadvantaged","94%","9.9","30.4%","19.1%",,"27.7%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","Economically Disadvantaged","94.2%","5.7","18.8%","19.2%",,"0%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","Students with Disabilities","94.6%","5.2","14.6%","15.2%",,"0%","Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","Students with Disabilities","94.4%","9.1","26.6%","19.2%",,"23.7%","Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","Female","94.2%","9.6","32.1%","20.9%",,"28.5%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","Female","94.1%","5.7","21%","22.1%",,"0%","Springfield - John J Duggan Academy"
"2021","End of Year","02810000","Springfield","02810320","John J Duggan Academy","School","Male","94.5%","9","26.3%","15.7%",,"24.8%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810320","John J Duggan Academy","School","Male","94.8%","5.1","15.3%","15.3%",,"0%","Springfield - John J Duggan Academy"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","All Students","93.8%","5.9","20.3%","21.7%",,"14.9%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","All Students","92.6%","11.8","40.8%","25%",,"32.7%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","American Indian or Alaska Native",,,,,,,"Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","American Indian or Alaska Native",,,,,,,"Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","Asian","95.9%","6.7","14.3%","14.3%",,"14.3%","Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","Asian","97.7%","2.1","14.3%","14.3%",,"14.3%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","Black or African American","92.9%","11.4","38.2%","23.5%",,"29.4%","Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","Black or African American","95.2%","4.6","18.2%","18.2%",,"9.1%","Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","Hispanic or Latino","93.5%","6.2","21.7%","22.7%",,"16.2%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","Hispanic or Latino","92.3%","12.2","41.9%","26.6%",,"34%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","Multi-Race, Not Hispanic or Latino","94%","8.7","27.3%","18.2%",,"18.2%","Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","Multi-Race, Not Hispanic or Latino","95.3%","4.6","11.1%","11.1%",,"11.1%","Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","White","92.8%","6.9","18.5%","25.9%",,"14.8%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","White","92.6%","11.8","48.1%","18.5%",,"37%","Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","High Needs","93.7%","6","20.5%","22.1%",,"15.2%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","High Needs","92.4%","12.1","41.7%","25.8%",,"33.6%","Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","English Learners","94.1%","5.6","19.4%","19.4%",,"13.4%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","English Learners","93.8%","10.1","29.4%","20.6%",,"22.1%","Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","Economically Disadvantaged","93.7%","6","20.2%","21.8%",,"14.8%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","Economically Disadvantaged","92.4%","12.2","41.9%","25.7%",,"33.6%","Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","Students with Disabilities","95%","4.7","14.8%","14.8%",,"13%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","Students with Disabilities","92.7%","11.2","45%","25%",,"33.3%","Springfield - Kensington International School"
"2021","End of Year","02810000","Springfield","02810110","Kensington International School","School","Female","92.6%","12","40.6%","27.1%",,"32.3%","Springfield - Kensington International School"
"2021","March","02810000","Springfield","02810110","Kensington International School","School","Female","93.5%","6.2","21.7%","23%",,"17.1%","Springfield - Kensington International School"
